province,district,municipality,adm1_pcode,adm2_pcode,adm3_pcode,ward,theme,rdna_affected,variable,value
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,drinking water,NA,drinking_water_covered_well_kuwa,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,drinking water,NA,drinking_water_uncovered_well_kuwa,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,drinking water,NA,drinking_water_spout_water,16
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,drinking water,NA,drinking_water_river_stream,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,drinking water,NA,drinking_water_jar_bottle,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,drinking water,NA,drinking_water_other,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,cooking fuel,NA,cooking_fuel_wood_firewood,497
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,cooking fuel,NA,cooking_fuel_lpg,7
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,cooking fuel,NA,cooking_fuel_electricity,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,cooking fuel,NA,cooking_fuel_cowdung,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,cooking fuel,NA,cooking_fuel_biogas,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,cooking fuel,NA,cooking_fuel_kerosene,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,cooking fuel,NA,cooking_fuel_other,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,lighting fuel,NA,lighting_electricity,503
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,lighting fuel,NA,lighting_solar,1
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,lighting fuel,NA,lighting_kerosene,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,lighting fuel,NA,lighting_biogas,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,lighting fuel,NA,lighting_other,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,sanitation,NA,toilet_flush_public_sewerage,2
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,sanitation,NA,toilet_flush_septic_tank,291
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,sanitation,NA,toilet_pit,208
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,sanitation,NA,toilet_public,1
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,sanitation,NA,toilet_no_toilet,2
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,household amenities,NA,hh_amenities_without,28
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,household amenities,NA,hh_amenities_at_least_one,476
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,household amenities,NA,hh_amenities_radio,338
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,household amenities,NA,hh_amenities_television,171
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,household amenities,NA,hh_amenities_landline,7
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,household amenities,NA,hh_amenities_mobile_phone_ordinary,453
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,household amenities,NA,hh_amenities_mobile_phone_smart,302
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,household amenities,NA,hh_amenities_computer_laptop,21
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,household amenities,NA,hh_amenities_internet,35
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,household amenities,NA,hh_amenities_car_jeep_van,7
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,household amenities,NA,hh_amenities_motorcycle_scooter,18
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,household amenities,NA,hh_amenities_bicycle,3
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,household amenities,NA,hh_amenities_electric_fan,10
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,household amenities,NA,hh_amenities_refridgerator,9
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,household amenities,NA,hh_amenities_washing_machine,2
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,household amenities,NA,hh_amenities_air_conditioner,3
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,wealth quintile,NA,wealth_quintile_poorest_quintile_count,142
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,wealth quintile,NA,wealth_quintile_poorer_quintile_count,300
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,wealth quintile,NA,wealth_quintile_middle_quintile_count,49
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,wealth quintile,NA,wealth_quintile_richer_quintile_count,10
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,wealth quintile,NA,wealth_quintile_richest_quintile_count,3
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,wealth quintile,NA,wealth_quintile_poorest_quintile_pc,28.17
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,wealth quintile,NA,wealth_quintile_poorer_quintile_pc,59.52
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,wealth quintile,NA,wealth_quintile_middle_quintile_pc,9.72
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,wealth quintile,NA,wealth_quintile_richer_quintile_pc,1.98
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,wealth quintile,NA,wealth_quintile_richest_quintile_pc,0.6
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,housing,NA,house_quality_most_adequate_count,1
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,housing,NA,house_quality_adequate_count,48
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,housing,NA,house_quality_moderate_count,447
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,housing,NA,house_quality_inadequate_count,8
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,housing,NA,house_quality_least_adequate_count,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,housing,NA,house_quality_most_adequate_pc,0.2
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,housing,NA,house_quality_adequate_pc,9.52
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,housing,NA,house_quality_moderate_pc,88.69
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,housing,NA,house_quality_inadequate_pc,1.59
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,3,housing,NA,house_quality_least_adequate_pc,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,demographics,NA,total_households,540
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,home_ownership_owned,535
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,home_ownership_rented,3
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,home_ownership_institutional,2
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,home_ownership_other,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,foundation_mud,460
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,foundation_mud_bonded_bricks_stone,77
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,foundation_cement_bonded_bricks_stone,1
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,foundation_reinforced_cement_concrete_with_pillars,2
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,foundation_wooden_pillars,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,outer_wall_mud_bonded_bricks_stone,455
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,outer_wall_cement_bonded_bricks_stone,81
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,outer_wall_wood_planks,2
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,outer_wall_bamboo,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,outer_wall_unbaked_bricks,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,outer_wall_galvanised_sheet,2
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,outer_wall_prefabricated_sheet,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,outer_wall_other,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,roof_galvanised_sheet,493
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,roof_reinforced_cement_concrete,41
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,roof_thatch_straw,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,roof_tile,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,roof_stone_slate,6
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,roof_wood_planks,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,roof_mud,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,roof_other,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,floor_mud,199
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,floor_wooden_plank_bamboo,3
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,floor_bricks_stone,5
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,floor_ceramic_tile,2
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,floor_cemented,329
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,floor_other,2
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,drinking water,NA,drinking_water_tap_piped_within_premises,460
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,drinking water,NA,drinking_water_tap_piped_outside_premises,75
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,drinking water,NA,drinking_water_tubewell_handpump,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,drinking water,NA,drinking_water_covered_well_kuwa,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,drinking water,NA,drinking_water_uncovered_well_kuwa,1
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,drinking water,NA,drinking_water_spout_water,1
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,drinking water,NA,drinking_water_river_stream,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,drinking water,NA,drinking_water_jar_bottle,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,drinking water,NA,drinking_water_other,3
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,cooking fuel,NA,cooking_fuel_wood_firewood,534
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,cooking fuel,NA,cooking_fuel_lpg,3
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,cooking fuel,NA,cooking_fuel_electricity,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,cooking fuel,NA,cooking_fuel_cowdung,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,cooking fuel,NA,cooking_fuel_biogas,3
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,cooking fuel,NA,cooking_fuel_kerosene,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,cooking fuel,NA,cooking_fuel_other,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,lighting fuel,NA,lighting_electricity,540
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,lighting fuel,NA,lighting_solar,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,lighting fuel,NA,lighting_kerosene,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,lighting fuel,NA,lighting_biogas,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,lighting fuel,NA,lighting_other,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,sanitation,NA,toilet_flush_public_sewerage,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,sanitation,NA,toilet_flush_septic_tank,498
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,sanitation,NA,toilet_pit,42
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,sanitation,NA,toilet_public,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,sanitation,NA,toilet_no_toilet,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,household amenities,NA,hh_amenities_without,17
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,household amenities,NA,hh_amenities_at_least_one,523
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,household amenities,NA,hh_amenities_radio,451
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,household amenities,NA,hh_amenities_television,162
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,household amenities,NA,hh_amenities_landline,5
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,household amenities,NA,hh_amenities_mobile_phone_ordinary,489
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,household amenities,NA,hh_amenities_mobile_phone_smart,393
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,household amenities,NA,hh_amenities_computer_laptop,12
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,household amenities,NA,hh_amenities_internet,50
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,household amenities,NA,hh_amenities_car_jeep_van,2
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,household amenities,NA,hh_amenities_motorcycle_scooter,5
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,household amenities,NA,hh_amenities_bicycle,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,household amenities,NA,hh_amenities_electric_fan,1
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,household amenities,NA,hh_amenities_refridgerator,7
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,household amenities,NA,hh_amenities_washing_machine,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,household amenities,NA,hh_amenities_air_conditioner,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,wealth quintile,NA,wealth_quintile_poorest_quintile_count,77
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,wealth quintile,NA,wealth_quintile_poorer_quintile_count,301
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,wealth quintile,NA,wealth_quintile_middle_quintile_count,142
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,wealth quintile,NA,wealth_quintile_richer_quintile_count,20
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,wealth quintile,NA,wealth_quintile_richest_quintile_count,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,wealth quintile,NA,wealth_quintile_poorest_quintile_pc,14.26
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,wealth quintile,NA,wealth_quintile_poorer_quintile_pc,55.74
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,wealth quintile,NA,wealth_quintile_middle_quintile_pc,26.3
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,wealth quintile,NA,wealth_quintile_richer_quintile_pc,3.7
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,wealth quintile,NA,wealth_quintile_richest_quintile_pc,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,house_quality_most_adequate_count,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,house_quality_adequate_count,328
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,house_quality_moderate_count,212
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,house_quality_inadequate_count,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,house_quality_least_adequate_count,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,house_quality_most_adequate_pc,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,house_quality_adequate_pc,60.74
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,house_quality_moderate_pc,39.26
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,house_quality_inadequate_pc,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,4,housing,NA,house_quality_least_adequate_pc,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,demographics,NA,total_households,778
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,home_ownership_owned,776
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,home_ownership_rented,1
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,home_ownership_institutional,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,home_ownership_other,1
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,foundation_mud,581
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,foundation_mud_bonded_bricks_stone,178
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,foundation_cement_bonded_bricks_stone,9
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,foundation_reinforced_cement_concrete_with_pillars,10
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,foundation_wooden_pillars,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,outer_wall_mud_bonded_bricks_stone,697
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,outer_wall_cement_bonded_bricks_stone,69
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,outer_wall_wood_planks,7
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,outer_wall_bamboo,3
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,outer_wall_unbaked_bricks,1
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,outer_wall_galvanised_sheet,1
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,outer_wall_prefabricated_sheet,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,outer_wall_other,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,roof_galvanised_sheet,743
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,roof_reinforced_cement_concrete,17
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,roof_thatch_straw,2
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,roof_tile,1
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,roof_stone_slate,15
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,roof_wood_planks,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,roof_mud,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,roof_other,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,floor_mud,437
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,floor_wooden_plank_bamboo,11
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,floor_bricks_stone,6
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,floor_ceramic_tile,1
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,floor_cemented,321
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,housing,NA,floor_other,2
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,drinking water,NA,drinking_water_tap_piped_within_premises,562
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,drinking water,NA,drinking_water_tap_piped_outside_premises,204
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,drinking water,NA,drinking_water_tubewell_handpump,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,drinking water,NA,drinking_water_covered_well_kuwa,1
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,drinking water,NA,drinking_water_uncovered_well_kuwa,7
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,drinking water,NA,drinking_water_spout_water,3
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,drinking water,NA,drinking_water_river_stream,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,drinking water,NA,drinking_water_jar_bottle,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,drinking water,NA,drinking_water_other,1
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,cooking fuel,NA,cooking_fuel_wood_firewood,743
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,cooking fuel,NA,cooking_fuel_lpg,35
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,cooking fuel,NA,cooking_fuel_electricity,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,cooking fuel,NA,cooking_fuel_cowdung,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,cooking fuel,NA,cooking_fuel_biogas,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,cooking fuel,NA,cooking_fuel_kerosene,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,cooking fuel,NA,cooking_fuel_other,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,lighting fuel,NA,lighting_electricity,771
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,lighting fuel,NA,lighting_solar,6
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,lighting fuel,NA,lighting_kerosene,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,lighting fuel,NA,lighting_biogas,1
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,lighting fuel,NA,lighting_other,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,sanitation,NA,toilet_flush_public_sewerage,0
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,sanitation,NA,toilet_flush_septic_tank,491
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,sanitation,NA,toilet_pit,280
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,sanitation,NA,toilet_public,2
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,sanitation,NA,toilet_no_toilet,5
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,household amenities,NA,hh_amenities_without,36
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,household amenities,NA,hh_amenities_at_least_one,742
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,household amenities,NA,hh_amenities_radio,325
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,household amenities,NA,hh_amenities_television,365
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,household amenities,NA,hh_amenities_landline,22
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,household amenities,NA,hh_amenities_mobile_phone_ordinary,711
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,household amenities,NA,hh_amenities_mobile_phone_smart,500
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,household amenities,NA,hh_amenities_computer_laptop,54
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,household amenities,NA,hh_amenities_internet,297
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,household amenities,NA,hh_amenities_car_jeep_van,32
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,household amenities,NA,hh_amenities_motorcycle_scooter,80
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,household amenities,NA,hh_amenities_bicycle,21
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,household amenities,NA,hh_amenities_electric_fan,29
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,household amenities,NA,hh_amenities_refridgerator,28
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,household amenities,NA,hh_amenities_washing_machine,14
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,household amenities,NA,hh_amenities_air_conditioner,14
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,wealth quintile,NA,wealth_quintile_poorest_quintile_count,153
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,wealth quintile,NA,wealth_quintile_poorer_quintile_count,312
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,wealth quintile,NA,wealth_quintile_middle_quintile_count,245
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,wealth quintile,NA,wealth_quintile_richer_quintile_count,41
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,wealth quintile,NA,wealth_quintile_richest_quintile_count,27
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,wealth quintile,NA,wealth_quintile_poorest_quintile_pc,19.67
Bagmati,Dolakha,Gaurishankar,NP03,NP0322,NP0322402,5,wealth quintile,NA,wealth_quintile_poorer_quintile_pc,40.1
