province,district,municipality,adm1_pcode,adm2_pcode,adm3_pcode,ward,affected,theme,disaggregation,variable,value
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,4,affected,population projections 2026,male,age_group_65_69,40
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,4,affected,population projections 2026,female,age_group_65_69,48
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,4,affected,population projections 2026,total,age_group_70_74,59
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,4,affected,population projections 2026,male,age_group_70_74,25
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,4,affected,population projections 2026,female,age_group_70_74,34
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,4,affected,population projections 2026,total,age_group_75_79,32
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,4,affected,population projections 2026,male,age_group_75_79,16
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,4,affected,population projections 2026,female,age_group_75_79,16
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,4,affected,population projections 2026,total,age_group_80_84,23
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,4,affected,population projections 2026,male,age_group_80_84,9
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,4,affected,population projections 2026,female,age_group_80_84,14
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,4,affected,population projections 2026,total,age_group_85_89,11
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,4,affected,population projections 2026,male,age_group_85_89,3
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,4,affected,population projections 2026,female,age_group_85_89,8
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,4,affected,population projections 2026,total,age_group_90_94,1
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,4,affected,population projections 2026,male,age_group_90_94,0
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,4,affected,population projections 2026,female,age_group_90_94,1
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,4,affected,population projections 2026,total,age_group_95plus,0
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,4,affected,population projections 2026,male,age_group_95plus,0
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,4,affected,population projections 2026,female,age_group_95plus,0
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,population_total,2836
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,population_overall_male,1345
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,population_overall_female,1491
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,age_group_0_4,222
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,age_group_0_4,117
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,age_group_0_4,105
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,age_group_5_9,189
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,age_group_5_9,99
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,age_group_5_9,90
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,age_group_10_14,225
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,age_group_10_14,116
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,age_group_10_14,109
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,age_group_15_19,203
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,age_group_15_19,105
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,age_group_15_19,98
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,age_group_20_24,225
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,age_group_20_24,97
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,age_group_20_24,128
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,age_group_25_29,229
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,age_group_25_29,93
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,age_group_25_29,136
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,age_group_30_34,226
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,age_group_30_34,94
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,age_group_30_34,132
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,age_group_35_39,260
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,age_group_35_39,123
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,age_group_35_39,137
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,age_group_40_44,204
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,age_group_40_44,94
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,age_group_40_44,110
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,age_group_45_49,168
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,age_group_45_49,69
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,age_group_45_49,99
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,age_group_50_54,153
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,age_group_50_54,79
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,age_group_50_54,74
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,age_group_55_59,147
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,age_group_55_59,67
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,age_group_55_59,80
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,age_group_60_64,123
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,age_group_60_64,65
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,age_group_60_64,58
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,age_group_65_69,92
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,age_group_65_69,52
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,age_group_65_69,40
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,age_group_70_74,72
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,age_group_70_74,32
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,age_group_70_74,40
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,age_group_75_79,49
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,age_group_75_79,21
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,age_group_75_79,28
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,age_group_80_84,30
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,age_group_80_84,12
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,age_group_80_84,18
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,age_group_85_89,13
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,age_group_85_89,7
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,age_group_85_89,6
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,age_group_90_94,6
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,age_group_90_94,3
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,age_group_90_94,3
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,total,age_group_95plus,0
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,male,age_group_95plus,0
Bagmati,Rasuwa,Uttargaya,NP03,NP0329,NP0329403,5,affected,population projections 2026,female,age_group_95plus,0
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,population_total,822
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,population_overall_male,422
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,population_overall_female,400
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,age_group_0_4,49
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,age_group_0_4,25
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,age_group_0_4,24
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,age_group_5_9,83
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,age_group_5_9,39
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,age_group_5_9,44
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,age_group_10_14,53
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,age_group_10_14,28
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,age_group_10_14,25
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,age_group_15_19,31
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,age_group_15_19,20
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,age_group_15_19,11
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,age_group_20_24,52
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,age_group_20_24,28
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,age_group_20_24,24
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,age_group_25_29,73
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,age_group_25_29,41
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,age_group_25_29,32
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,age_group_30_34,62
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,age_group_30_34,30
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,age_group_30_34,32
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,age_group_35_39,59
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,age_group_35_39,29
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,age_group_35_39,30
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,age_group_40_44,48
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,age_group_40_44,25
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,age_group_40_44,23
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,age_group_45_49,58
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,age_group_45_49,25
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,age_group_45_49,33
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,age_group_50_54,51
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,age_group_50_54,29
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,age_group_50_54,22
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,age_group_55_59,56
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,age_group_55_59,27
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,age_group_55_59,29
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,age_group_60_64,39
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,age_group_60_64,19
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,age_group_60_64,20
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,age_group_65_69,31
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,age_group_65_69,15
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,age_group_65_69,16
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,age_group_70_74,29
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,age_group_70_74,18
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,age_group_70_74,11
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,age_group_75_79,31
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,age_group_75_79,16
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,age_group_75_79,15
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,age_group_80_84,15
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,age_group_80_84,8
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,age_group_80_84,7
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,age_group_85_89,2
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,age_group_85_89,0
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,age_group_85_89,2
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,age_group_90_94,0
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,age_group_90_94,0
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,age_group_90_94,0
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,total,age_group_95plus,0
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,male,age_group_95plus,0
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,1,affected,population projections 2026,female,age_group_95plus,0
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,total,population_total,558
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,male,population_overall_male,296
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,female,population_overall_female,262
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,total,age_group_0_4,38
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,male,age_group_0_4,20
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,female,age_group_0_4,18
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,total,age_group_5_9,40
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,male,age_group_5_9,21
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,female,age_group_5_9,19
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,total,age_group_10_14,23
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,male,age_group_10_14,12
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,female,age_group_10_14,11
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,total,age_group_15_19,14
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,male,age_group_15_19,6
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,female,age_group_15_19,8
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,total,age_group_20_24,28
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,male,age_group_20_24,17
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,female,age_group_20_24,11
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,total,age_group_25_29,49
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,male,age_group_25_29,26
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,female,age_group_25_29,23
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,total,age_group_30_34,64
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,male,age_group_30_34,34
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,female,age_group_30_34,30
Bagmati,Rasuwa,Gosaikunda,NP03,NP0329,NP0329402,2,affected,population projections 2026,total,age_group_35_39,66
